"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YIL139C",20.4564916390202,0.384323596892148,0.350206133381361,0.201107578144566,0.307092981268738
"YIL140W",34.8968552014527,0.0401716356592675,0.319651285636963,0.886707384518744,0.924829740417769
"YIL142W",195.355261356632,-0.281501149909167,0.195370425735121,0.13154491151989,0.219596406551039
"YIL143C",251.848193705291,0.332181247380051,0.181598392835545,0.0570648927886389,0.111781353478695
"YIL144W",103.753608141585,0.799897293214322,0.379724936618023,0.0117170931045908,0.030606234286804
"YIL145C",29.0783618399945,-0.445676889216588,0.348712103299535,0.137022108733751,0.227038418190497
"YIL146C",108.244720024552,-0.0084782941662897,0.216299701738218,0.966948613964528,0.978100002580935
"YIL147C",122.954743575478,-0.625677083181789,0.215353928579165,0.00208103355601784,0.0072072611153379
"YIL148W",525.11522674479,-0.861514526809774,0.173918027448653,2.55618558136432e-07,2.46713994846064e-06
"YIL149C",309.366226826867,0.3641638163755,0.525330674942126,0.318257227887203,0.439686058572025
"YIL150C",35.5157244988573,-0.0322459023308427,0.280437460428039,0.899361715578006,0.932200647209311
"YIL151C",219.870798320318,-0.432564850283815,0.177381457882116,0.0113028539859251,0.0297896800036048
"YIL152W",24.3864954256648,1.20092337996068,0.36167317871849,9.53859954348686e-05,0.000506391428576533
"YIL153W",40.7704217442913,1.40046755276929,0.354160821780147,4.16634733603415e-06,3.1019235714404e-05
"YIL154C",55.8992349457246,0.771225009507805,0.306681520171528,0.00463230933872156,0.0140355444544833
"YIL155C",472.676777030323,0.0783965025225681,0.239629756861366,0.726033608155179,0.805916117962167
"YIL156W",61.3061079919069,0.0309042815252624,0.263251476045185,0.898460727791428,0.931929184777512
"YIL156W-B",67.0609212345247,0.103520366508655,0.214981465024488,0.610950528181521,0.71045802702921
"YIL157C",99.3720884297523,-0.429072289665724,0.215905861339447,0.0354545510469957,0.075882549877294
"YIL158W",15.2793911755133,0.542959919968372,0.347514281162199,0.0693281522273669,0.130833100560558
"YIL159W",32.6600160184957,0.174029272126476,0.281401376629456,0.495989349755706,0.60934583913292
"YIL160C",48.6935522310021,0.891921430687765,0.300555254656747,0.000869830238619806,0.00341854946991792
"YIL161W",59.7214825718999,1.19266362282062,0.417993826346637,0.000444291912783239,0.00192849700879958
